id,text,dataset,anger,fear,joy,sadness,disgust,surprise,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
30076,"Indian time it's already ur birthday @akshaymarwah22. Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30077,"now that I have my future planned out, I feel so much happier #goals #life  #igotthis #yay",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30078,"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love #hilarious #TeamMark",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30079,Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym  #tumbling,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30080,@jadelalaa_ hahaha and u da best bro ever luv u hearty hearts,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30081,@morgannbroom yes ❤️❤️ &amp; cheering homecoming game!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30082,I would like to congratulate the people of Saudi Arabia a happy and a joyous national day. May you all have a great time! #اليوم_الوطني,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30083,@JackAndJack I'm so lively for listen💗😀,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30084,@Nick_Offerman I'll be there!! Can't wait for all the !,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30085,@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 🤗,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30086,@ahtareen1 @ReginalAleman @krelifa @zamansj64 @AwiexaB Very pleasing ty!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30087,@Zerfash — can't wait.' She said cheerfully and grinned.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30088,@madisenrb she's so sweet &amp; playful 😍,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30089,"Good morning, Trondheim! #optimism #productivity ⛅️❤️🇳🇴🏢💻🖥🏋🏻💪🏼📺🍿",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30090,Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! #hilarious,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30091,having a pet store worker ask 'do you want to play with them?' is the most exhilarating feeling,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30092,@yoshi_lucky Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30093,Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ? #hilarious #missyou,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30094,@Jen_Lee @mostlymartha @edotwoods we just found thin mints in a freezer clean. i couldn't be more elated.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30095,@Myahrissavietta I'm cheery now 😘😉,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30096,Probably the best OT period I've ever seen. Absolutely exhilarating. #WCH2016 #TeamNA,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30097,Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is 😂 #HereWeGo,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30098,@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness  #happyme,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30099,"@followAdamA looking back on recent tweets seen, this one right here is great #perfect #hilarious #Speechless #deal",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30100,I found #marmite in Australia. `:) #happy,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30101,@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30102,"Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday #happy #eatcake",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30103,"I love seeing happy women, that glow is something real.",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30104,Aw there's a young fox outside on the grass just jumping around all playful and having a little stretch 🙈 soo cute 🐺,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30105,"North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30106,Just had #efficient #great #smiling service @AppleBelgique store. Impressive team of geniuses ready to redefine what customer service is!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30107,"By the way, I'm wearing the smile you gave me today. \n#you #me #smile",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30108,Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife  #love #hardworkpaysoff #fun,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30109,You're so cute @katienolan #truelove #hilarious @GarbageTime #beautiful &amp; #graceful never heard explicits spoken with such elegance. #Mingo,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30110,"Always be #cheerful, #smile often make others happy, care for others, help who feel helpless and #vulnerable. Life feels good #leadership",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30111,"What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse #fun ",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30112,LOVE LOVE LOVE #smile #fun #relaxationiskey,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30113,@Matalan when the lady in Xmas dept answers your call as 'hello mrs Xmas' yep true story #winning #Xmas #cheer #goodcustomerservice ❤ 📞👍😊,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30114,Happy birthday @iRidhiDogra keep smiling always.Wishing you a wonderful year ahead mam,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30115,"Good night, Twitter world! Wish you all good sleep / productive jovial days! :)",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30116,@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! #hilarious,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30117,My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday #hilarious #funny #laughing #happy,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30118,Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30119,@stackee Charlie attempted to suffocate me with a cushion for cheering so much at the great news 😂😂,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30120,@clonmacart I'm beaming with glee.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30121,Smile at people and see what happens.  I think you'll be surprised #smile more #surprisepeople #influenceinternational,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30122,"Something about these cool, breezy fall days.. 😍🍂🌾🍁",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30123,Food that gets delivered 😍🙌🏻  ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30124,@ArtyBagger With or without cake seeing your wee cheery face is always a joy xx,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30125,"I am a simple human being who just really loves @aliciakeys like truly, madly, deeply rejoicing in her existence, class and queendom",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30126,"I just really enjoy bright colors, like the colors you would see downtown Miami",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30127,"Thanks for making our Mass with Fr. Vallely respectful, meaningful, and joyful @ACSSCrusader @AssumptionHCDSB ! #SeeWithEyesOfMercy",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30128,Good morning joyful people. Choose happiness to have a great day today #morning  #happiness #grandmercurejktkemayoran,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30129,@LiamJamesVernon love the optimism!! BLUE MOON!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30130,#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy #delight,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30131,@RealestCastiel just sitting close to him for an extended period of time was exhilarating because he's so beautiful and lively lol,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30132,TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #الخفجي,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30133,@PriiiincesssE thanks for distracting me from my paper to watch this hilarious video 😂,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30134,@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30135,@LindseySanford @simplymeasured this makes me giggle with glee!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30136,Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration #happy,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30137,Be #happy. Be #bright. Be YOU :) #identity #TimelessTips #friendship #family #forest #water #family #TrueLove #God #RoadSoFar #you #LifeTrip,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30138,"When you wake up from a dream laughing at something stupid, and that makes you laugh more ",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30139,@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30140,Zephaniah 3:17 He surely is rejoicing over us with singing...such romance and so needed today!!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30141,@imDevinLopez happy bday bro! 👌🏻,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30142,@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday #smile,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30143,"Mate the thing I get excited about in my profession are mad. A client said she opened her bowels, I'm rejoicing",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30144,Riggs dumb ass hell lolol #hilarious #LethalWeapon,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30145,"“Be #positive, #cheerful, #grateful and expectant.” @NightingaleEarl  #Success #Leadership",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30146,"We are elated to have @lisavol, Sid Espinosa and @dyuliharris, ready to inspire innovative students!!  @knightfdn @MicrosoftSV @JessicaWeare",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30147,@Norn_IronMaiden @forest_fr1ends It's hilarious,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30148,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny #lol ",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30149,#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30150,"And by the way, Takeru's eyes sparkling while eating was like the cutest thing ever.",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30151,#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30152,@JamieNicks_ it makes complete sense and i'm elated to hear this :],train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30153,@liamch88 yeah! :) playing well ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30154,@Olajide_Shutti lmaoo. It will be a joyful day.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30155,Thank you @RachelPlatten for teaching me how to live again. It's been so long since &amp; this ride is about to be exhilarating. I just know it,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30156,Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me #happy. #farm365,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30157,@dressenn @amerson6562 @RosaTrunk @iam_spl_ @michaelk487 @Silau25 \nGA🙋 Have a joyful day,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30158,Yo this 3 v 3 overtime in hockey got me sweaty damn this ish exhilarating,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30159,What an exhilarating last minute of overtime #WCH2016,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30160,Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30161,"Ooh #hygge, candles, jasmine tea &amp; #GBBO ",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30162,.@Travelanswerman: When U ride on a pile of salt life is extra sweet! Always salty always savory! #surfing #aloha #smiling …,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30163,It's a beautiful day today. Cloudy but sunny and breezy.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30164,@jimadair3 Guitar shop owners everywhere rejoice,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30165,A joyous first webiversary/web mitzvah to Smithsonian's @WeiPoints!! @brianwolly @jackie_mansky @bethpylieberman @bilbo @mazeltov,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30166,@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears #laughter,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30167,Look forward to the detours because they bring delightful surprises. #lifequote ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30168,"@followAdamA looking back on recent tweets seen, this one right here is great #perfect  #Speechless #deal",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30169,Getting cable hooked up in new place just in time for @NBCChicagoPD and @NBCChicagoMed premiers is like God smiling down on me. #OneChicago,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30170,"@mediacrooks @thenewshour @LodhiMaleeha @ndtv @IndiaToday This is hilarious ! Not a Freudian slip, eh !",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30171,Watch this amazing live.ly broadcast by @izzybuzy365  #musically,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30172,My siblings look all gangster &amp; I look all cheery 😅😂,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30173,@sidviyer uff!! Look at your Arsenal fans cheering for every goal against United. haha,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30174,"@HytheHighborne -Sylvia was elated to receive kisses from the little prince, her bright smile clear as she glanced to Garrett and Elyse- --",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30175,There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done #smiling,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30176,"If you have the ability to make someone happy or to make someone #smile, do it! The world needs more of that right about now. #CreateLove ☺️",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30177,"@BlueJayHunter I'm fine on the near future, I just want to go to bed super elated and put together audio compilations of great moments.",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30178,Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning... #glee #books #reading,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30179,"if you ain't watching Sugarboy on Hulu, then you ain't shit. #hilarious hahaha",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30180,@TampaBayRay I cried with laughter.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30181,"I'm due for a big change! I've prayed on it, I think I deserve it #positivity #optimism",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30182,@R1Breakfast Totes had to re-listen to the endless hilarity that was Tom Odell's 'raaar' this morning 😂😂😂 @grimmers @fionaradio @TinaDaheley,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30183,"It's finally raining in Ashland, Oregon. We've been parched all summer &amp; fall. The plants &amp; people are rejoicing!",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30184,tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor #exhilarating #NYCletsgo,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30185,@reinervshunter you got this #staystrong #smile #yourebeautiful,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30186,It's Thursday which means it's Grey's day #TGIT ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30187,Watch this amazing live.ly broadcast by @brooke_bridges  #musically,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30188,The current run of superman continues to be a delight! You can feel the love poured into it by everone on the creative team #superman,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30189,I am always ready to #smile.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30190,"Riding at night has got to be one of the most exhilarating, refreshing things I have ever done.",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30191,"Lmboo , using my nephew for meme #hilarious",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30192,@sszmata @PKessel81 Blew up the Internet with his chirp. Lol. Love it.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30193,Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up. #laughter #comedy #maybeoneday #hopefullyfunny #LOL,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30194,"I like talking to someone who makes me laugh, laughter is the best medicine",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30195,"Lmboo , using my nephew for meme ",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30196,"Loved @Bethenny independence msg on @WendyWilliams, be happy &amp; fulfilled within yourself &amp; positivity will flock to you #happy #independent",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30197,Watch this amazing live.ly broadcast by @katyy.mae #lively #musically,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30198,"#personaldevelopment\n\nToday is a gift, that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment …",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30199,Bunk ur class📚 at least once in your life time cuz later when u look back good marks will not make u happy but memories😊 will'    -APJ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30200,"@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. #hilarious",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30201,Am I watching #BacheloretteAU or Zoolander ? #hilarious #samvrhys,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30202,@scdesc Yup. And Val basically ignoring the recipe. I'm just done. I keep bursting into laughter x,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30203,"Be happy not because everything is good, but because you can see the good side of everything  #optimism",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30204,the fact everyone is selling their kanye tickets or are buying them for less than $50 is unbelievably hilarious to me,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30205,@bradshawjp Sweet! ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30206,"He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking awesome.",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30207,@Nick_Offerman I'll be there!! Can't wait for all the #mirth!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30208,Icon is pochama.\nHe is very cute and easily elated.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30209,@crimpoop my adorable and cheerful daughter\nAlways pouring positivity green goo on me\ndare hurt her and you'll see hell //growls\n\n#PandaBot,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30210,Remember: The life you have is a blessing for #God. Make it a joyful experience regardless of the odds. GBY,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30211,@chrisrock brings back great memories of hilarity on #SATURDAYNIGHTLIVE,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30212,The neighbor dancing in the Clayton Homes commercial is me. #hilarious,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30213,All in all a pleasing night down The Lane .  .  .  On to the next round &amp; bring on Liverpool at Anfield! #COYS,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30214,@AlbertBreer @jetswhispers Be sure and switch it over to cable news - cheery,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30215,"If you simply act out of kindness, strength, and optimism, today will be the best day ever! @Tarleton_KINE @DrKaylaPeak @jssimpson9",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30216,@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life.  #smiling,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30217,@liamch88 yeah! :) playing well #optimism,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30218,Why have I only just started watching glee this week I am now addicted 🙄 #glee #GLEEK,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30219,@RealKyper @NHL watching the jubilant scrum at the end of the day and remembering they're all still kids! #priceless,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30220,chirp chirp! what a beautiful white and red bird! 🐦,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30221,15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga #smile #stretch,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30222,@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30223,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #lol  #punny",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30224,Watch this amazing live.ly broadcast by @iamjustinburke #lively #musically,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30225,"@deadlyjokester *she let out a playful gasp and slowly wrapped her arms around his neck, kissing him back*",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30226,"The T.I / Shawty Lo beef is one of the more underrated ones in hip-hop history. Chock-full of wit, bravado and hilarity.",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30228,Omg I'm outside making beats with garageband and some little birds  decided to chirp along （≧∇≦）,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30229,Go follow me on Musically @budderlordk1ng I am making a lively. Come and join BFFing and Following ;) See you there!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30230,@adamrodricks I like your optimism!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30231,Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30232,"God just replaced my sadness with laughter, can't go the whole day sad ...",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30233,A hearty welcome to those who followed me.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30234,In ever use to like smiling until I realized how good my teeth look ... Witout the braces,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30235,@saraandgreg @Airbnb Another happy customer.  #secreteyes,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30236,I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30237,"Elinor,' she laughed so little known, all over every body at the brilliant cheerfulness of sweetmeats and a fashion.",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30238,Only Geo is capable of cheering me up❤️❤️❤️,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30239,@MericanMainer AWW. I had a Maine Coon when I was little named Ted Eddy the Wonder Cat. They're such good cats! Very playful and sweet,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30240,Make someone happy ^_^,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30241,What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30242,Go follow #beautiful #Snowgang ♥@Amynicolehill12 ♥ #Princess #fitness #bodyposi #haircut #smile #Whitegirlwednesday,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30243,felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! #happy,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30244,@TheeCurrentYear @Sargon_of_Akkad this is too much hilarity for one day,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30245,"Being a veteran just totally got me out of a ticket. I'm elated right now, close call.",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30246,*violently screams at the four winds* WE AINT EVER GETTING OLDER *cute jovial rhythm starts* *moves hips along and waves arms in the air*,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30247,"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n #funny #pun #punny #lol ",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
