id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,dataset,platform,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise,nulls
2018-En-04309,The #World and it's communities and #leaders are #laughing at #America as #trump #destroys #America with his #nonstoplies &amp; #racism #hatred.,True,True,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,True,False,False,False,False,0
2018-En-04375,@SprintCenter Please turn the A/C on #dieinginhere #hot #horrible,True,False,True,True,False,False,False,False,False,False,False,test,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2018-En-02215,"@domholland You did brilliant on The Chase. Of course, you were with Tucker flippin' Jenkins so we were cheering like mad, but top job!",False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-01003,@vueling being stuffed into shuttles and airport hotel is not equivalent to arriving in Nice on time. Your #squad could also #smile more 😑,True,False,False,False,True,False,True,False,False,False,False,test,twitter,True,True,False,False,False,False,True,True,False,False,False,False,0
2018-En-01469,"#IfIHadAllThePowerIWould - Kill wasps, I'm sorry. They don't need to be here. They don't make any delicious sugary treats. They sting.",True,False,True,False,True,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2018-En-01848,i have a constant underlying worry or fear that ill start liking someone who uses the XD face,False,False,False,True,False,False,False,True,False,False,False,test,twitter,False,False,False,False,True,True,False,False,False,True,False,False,0
2018-En-00555,"nah i jus love carni. the best food, the best music, the best *****, gr8 vibes with family &amp; friends. pure ",False,True,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03083,"Smile it never hurts anyone unless they're unhappy, laugh its spreads like the flu except its pleasant . #jabula #nje",False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-04255,these gloomy days outside have me like 😍🖤,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00527,@capitcls It really is. And it was a normal thing a few years ago but it should've stayed in the past by now.,False,True,False,False,False,False,False,False,True,False,False,test,twitter,False,False,False,False,False,False,False,True,True,True,False,False,0
2018-En-02039,Omg I woke up without a raging headache 🤗🤗 this is gR8,True,True,True,False,True,False,True,False,False,False,False,test,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2018-En-00495,@AngelaKochuba Thanks for following! Have a #joyful day!,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00468,"@dhume She did grieve in her previous tweets, what's wrong with pointing out hypocrisy? Or is it Hindus are not when entitled to that?",True,False,True,False,False,False,False,True,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-02431,8Am: 😣\n9Am: 😊\n10Am:😥\n11Am: 🤤\n12Pm: 😟\n1 Pm: 😱 \n1:30 Pm: ☺\n\n*dafuq mind calma te*,False,False,False,False,True,False,False,False,True,False,False,test,twitter,False,False,False,False,False,False,True,True,True,True,False,False,0
2018-En-02649,#revenge great my  Indian army for killing this  3 pigs of kashmir e jihadi well done army,True,False,True,False,True,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2018-En-04189,"@ComeJesusSoon said, “Surely the #bitterness of #death is past.” [2/2]",False,False,False,False,False,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2018-En-03561,when you try your best but you don't suceed!!!😞😭😭😰😰😢😢#Sad #alone #tears #b #bored #boredtodeath,False,False,False,False,False,False,False,True,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-02275,@EboniKWilliams is only matched by Star Jones in number of times she mentions her law degree. #FoxNewsSpecialists #insecure,False,True,True,True,False,False,False,True,False,False,False,test,twitter,False,False,True,True,True,True,False,True,False,True,False,False,0
2018-En-03702,"You dont even feel like talking to someone and suddenly there comes someone whom you can spend hours talking , laughing , cheering 💕",False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03825,All the bright places \n#movie💯😍,False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00235,"Even though it is raining, sun will shine #AndrewGoldman_I @AndrewGoldman_I #wisdom #think #philosophy #knowledge #life #happy #joy #best",False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00826,Lord... Thank you. Let it this be. 😁#excited #nervous #mixemotions,False,True,False,True,True,True,True,False,False,False,False,test,twitter,False,False,False,False,True,True,True,True,False,False,False,False,0
2018-En-00983,Who wants hot snapping?\nAdd me : rchar28 \n #nudes #snapsex  #snapchat #sexting #cam #hot #trade #pics #swap #horny #chaud #pussy,False,False,False,False,True,True,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02576,@1stripthetitles There are so many people who will never give up until justice is seen to be done. #Stripthetitles ,True,False,False,False,False,False,True,False,False,False,False,test,twitter,True,True,False,False,False,False,False,True,False,False,False,False,0
2018-En-04112,"@BuffettSongs 'life is so spicy up on bar-b-q hill.....looking good, you look so fine' #soveryfine #wow #:)",False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02736,@DonaldJTrumpJr This is the day you lot finally admitted it. May come back to haunt you,True,False,True,True,False,False,False,False,True,False,False,test,twitter,True,True,True,True,True,True,False,False,True,True,False,False,0
2018-En-00415,Post vacation blues are so real 😔,False,False,False,False,False,False,False,True,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-00979,It's irrelevant having a skinny body when you have a vile personality #bully,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-02344,"Hi, are u feeling matter? Try our today's special cloudy blue thumb with ground beef and blueberry, then you will feel irate.",True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-00969,How the jeff am I gonna cope @ KC. Diagnosed myself with 3 serious illnesses this morning &amp; spent £22 on ailments from the chemist,True,False,True,True,False,False,False,False,False,False,False,test,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2018-En-04065,They say money can't buy happiness... Retweet this if you'd be happy with 27 Million Dollars.,False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00419,@tonyposnanski @realDonaldTrump Tony is so upset that Hillary lost he can't get a grip on reality. Snowflake.,True,False,True,False,False,False,False,False,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-03549,"I'm so #awkward. When I have to have #nervous conversations, I get REALLY #loud. I don't get it. #sigh",True,False,True,True,False,False,False,False,True,False,False,test,twitter,True,True,True,True,True,True,False,False,True,True,False,False,0
2018-En-03445,@TheSocialCTV was a guest at your show today .. Just wanted to say what an enjoyable experience from arriving to leaving #smiling,False,False,False,False,True,True,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00774,the one who stayed,False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-01571,"Again, this q. is brought to you by my slight feelings of irritation when I see 'obligated' over 'obliged', and I want to know if I'm right.",True,True,False,False,False,False,False,False,False,False,False,test,twitter,True,True,False,False,False,False,False,True,False,False,False,False,0
2018-En-04036,"After 10 days of suffering from Dengue, I'm finally good and going. 😎 #rejoice",False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02202,Pogba is too playful,False,False,False,False,True,True,True,False,False,False,True,test,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2018-En-03329,Spirit is joyful. The nature of the Soul is joyful. ~ John-Roger ~ #joy #soultranscendence,False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03462,#Stitchers season 3 marathon. #FreeForm has some #entertaining shows.,False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02772,"No matter how much @ZescoUnitedFC lights up the forest, they end up getting lost 😂 \n#ZescoForest\n#SSBola",False,False,False,False,True,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00943,"I was taught, there's nothing out there to #fear; just go out there turn #dreams into #reality, use other people fears to your advantage.",False,False,False,True,False,False,True,False,False,False,False,test,twitter,False,False,False,False,True,True,False,True,False,False,False,False,0
2018-En-00663,persuade me into taking you out by using lively puns,False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-04165,"'And the angel said unto them, Fear not: for, behold, I bring you good tidings of great joy, which shall be to all people.' ~Luke 2:10",False,False,False,False,True,True,True,False,False,False,True,test,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2018-En-04331,@LaneThomaHewitt @EmdudsCo @mrjamesob Ah so that's why every time I see it I burst out with KAYLEIGH!!!,False,False,True,False,True,False,False,False,False,False,False,test,twitter,False,False,True,True,False,False,True,True,False,False,False,False,0
2018-En-03678,"i want my better days to be here already bc i cant handle any more anger, heartache, n disappointment\ni srsly cant withstand being human lol",True,False,False,True,True,False,False,False,True,False,False,test,twitter,True,True,False,False,True,True,True,True,True,True,False,False,0
2018-En-04012,"i must say, the amount of low-level fighters and gatekeepers running their mouths is ridiculous. #jealousy  #ufc #jonjones",True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-02037,Happy birthday @aanlightyear ☹,False,False,False,False,True,True,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02132,This weather is really starting to get depressing. Thank god it's only 8 days till Ibiza 🙌🏼💃🏻,False,False,False,False,True,False,False,False,True,False,False,test,twitter,False,False,False,False,False,False,True,True,True,True,False,False,0
2018-En-03804,@bhakt4ever leave it kanna. same thing happened after Uri too. outrage and outrage until Sept 30. anyways re.. will be out today too.,True,False,False,False,False,False,False,False,False,False,False,test,twitter,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-En-00531,"Its not only okay to curse, its heathy. The act of profanity is therapeutic &amp; kind, used to burst people from a insulated bubble of #apathy.",True,False,False,False,False,False,True,True,False,False,False,test,twitter,True,True,False,False,False,False,False,True,False,True,False,False,0
2018-En-02047,"@JonahNRO Love your dogs...when I see how happy they are and my own dog, it helps me forget the crap. Thank you",False,False,False,False,True,True,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-01337,@iBTSJACK @iridiscxnt No he's kind and cheerful hoho!,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02848,Jay Z came out of retirement just to drop the album of the year on y'all...let that sink in. Have a great day y'all 🙌🏿,False,True,False,False,True,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02045,"@Ellpeck I fear that you could die by your self, that scares me. My own death not which could be any time in my age.",False,False,False,True,False,False,False,True,False,False,False,test,twitter,False,False,False,False,True,True,False,False,False,True,False,False,0
2018-En-04250,@ebyokeke Lol....anger is not the best defense for attack. \nWait what do u do when ure angry?,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-00953,IT WASN'T ENOUGH 😢,False,False,True,False,False,False,False,False,True,False,False,test,twitter,False,False,True,True,False,False,False,False,True,True,False,False,0
2018-En-00819,@AmazonHelp Why are you making it so hard to return a faulty item. It's not my fault that you sent out an item that doesn't work #fuming,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-03399,"Wanting to leave this planet, listening to what gets radio-play #grim",True,False,True,False,False,False,False,True,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-02870,So what they do is act covertly and it turns out that they are aware of each other and fear punishment for wanting to destroy others.,True,False,True,True,False,False,False,False,False,False,False,test,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2018-En-00888,I'm gunna be on #streamate tommorow. This week was busy. Check out my #snapchat #shower #show on #premium #snap me #webcammodel,False,True,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02372,Don't be afraid to start. Be afraid not to start. #happiness,False,False,False,True,True,False,True,False,False,False,False,test,twitter,False,False,False,False,True,True,True,True,False,False,False,False,0
2018-En-00230,I guess this is the most awkward moment... 'cause  I don't have anything to do so I'm literally bored!!! #bored #lonely #ugh #annoyed :'(,True,False,False,False,False,False,False,False,True,False,False,test,twitter,True,True,False,False,False,False,False,False,True,True,False,False,0
2018-En-03379,Woke up to what appears to be either a sinus or ear infection. This week is off to a great start so far.,True,False,True,False,False,False,False,True,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-00035,Tuesday night and the wine is coming out. Just got home from work if that explains it. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ #irritated,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-04025,I'm actually so incredibly happy that my soul and by body connected and I'm able to have amazing time while living on this planet.Grateful🙏🏼,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-01431,@NualaBugeye 'personal freedom' to inflict unspeakable cruelty on animals for the voyeuristic pleasure of sadists and simpletons. Amazing. 🙃,True,False,False,False,True,False,True,False,False,False,False,test,twitter,True,True,False,False,False,False,True,True,False,False,False,False,0
2018-En-04177,i was so confused but then my inner fujoshi was screaming and like i was trying so hard not to smile or laugh,False,False,True,False,False,False,False,True,True,False,False,test,twitter,False,False,True,True,False,False,False,False,True,True,False,False,0
2018-En-00951,When you're on a diet and your whole family orders pizza. ,True,False,True,False,False,False,False,False,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-04362,@Originalmalik2K @youFamousEnough @AnthonyMuraco Gg bro shouldn't have lost but it's cool,False,False,False,False,True,False,False,False,True,False,False,test,twitter,False,False,False,False,False,False,True,True,True,True,False,False,0
2018-En-00974,You can only help those who help themselves... #irritated #thisisntmyjob,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-04191,@POTUS Possible treasonous activity by Trump Jr. Buffet of scandals by WH. No work done so far. Shameful! #treason #serious #tragedy #resign,True,False,True,True,False,False,False,False,True,False,False,test,twitter,True,True,True,True,True,True,False,False,True,True,False,False,0
2018-En-01418,"@MaisieeeH I think the ending is about despair, and about not being able to escape the system... maybe?",False,False,False,False,False,False,False,False,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-02645,"I love 'I'm bad', if they can do it without Baekho, I'm sure they can do it without Minhyun 😊 all is good! Minhyun is good in WannaOne too.",False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00686,"@Impeach_D_Trump He's still fuming over his massive failure at G19 meeting. The gravity of Junior's fuckup hasn't hit him, yet.",True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-01624,Shaking about your 2 bills on snapchat 😅 you're obviously new to money,False,True,True,False,True,False,False,False,False,False,False,test,twitter,False,False,True,True,False,False,True,True,False,False,False,False,0
2018-En-04117,@AmazonHelp What are you going to do to scrub my 19month old daughters eyeballs? #unacceptable  #irreparableharm,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-02866,@AspynOvard #adorable Aspyn xoxo,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02784,@bookingcom Also never got me a replacement taxi so I was forced to get a new one and transport myself! #terrible #twohourwait #nohelp contd,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-03084,"He who. can suppress a moment's anger, may prevent many days' sorrow. Chinese Proverbs\n\n#MakingMEGATurkeyWithMcLisse",True,False,False,False,True,False,True,False,False,False,False,test,twitter,True,True,False,False,False,False,True,True,False,False,False,False,0
2018-En-02115,Our guidance counselor told us to start preparing for the entrance exam in different universities and I'm so nervous and tense,False,False,False,True,False,False,False,False,False,False,False,test,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2018-En-01826,"Chuck Norris enjoys hunting for rabid, vicious tigers with his  cork rifle.",True,False,True,False,True,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2018-En-02600,"@Its_KriTical Personally did really well, as a team we did aight too, lost to Believes squad tho",False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02860,It's okay sus. Let that hurt go 🤗 * that's me hugging ya bitter ass * 😂😂😂,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-01055,"Importing shit is not new. If you want it, take the steps necessary to get it. But don't sit and pout over Japan doing what it's ALWAYS done",True,False,False,False,False,False,False,False,False,False,False,test,twitter,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-En-00588,"@NoahWebHouse A review of my book faulted me for spending so much time on Webster's introductory front matter. But I had to, #brilliant!",False,False,False,False,True,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03666,No one can provoke you. No one can make you happy or unhappy. You are the one in control.,False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02440,Why hasn't my alarm gone off... 🤔😩⏰,True,False,True,False,False,False,False,True,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-01801,Fuck me on KIK guys : alice_b21\n#xxx #hot #teen #doggy #wet #snap #nude,True,False,True,False,True,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2018-En-00931,It's #NationalFrenchFryDay and I'm working at McDonald's. #frightened,True,False,True,True,False,False,False,False,False,False,False,test,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2018-En-01479,Running late  being tired and having road rage is the worst combination,True,False,True,False,False,False,False,False,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-01412,MOMS - NO Dancing at the bus stop... you might embarrass your kid 😂😂#luckytohaveme\n#momonfire #giggles,False,False,False,False,True,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-04179,@TheOpen @RoyalBirkdale_ I'll be there with @Jimbo_7 cheering on @MattFitz94 on Friday - can't wait!,False,True,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03980,And all the bullshit in your live ends and nothing will bother you ever again #depression,False,False,False,False,False,False,False,False,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-03701,'Believe me: seasons change. Feelings fade. Life goes on. Do me a favor: endure the late night rage of emotions. (1/2),False,True,False,False,True,False,False,False,True,False,False,test,twitter,False,False,False,False,False,False,True,True,True,True,False,False,0
2018-En-02011,"@raghav4india Swamy's tantrums may sound perfect &amp; apropos now, but have u ever thought how whimsical his ideas are ???",True,False,True,False,False,False,False,True,True,True,False,test,twitter,True,True,True,True,False,False,False,False,True,True,True,True,0
2018-En-01290,Listening to @danauerbach and watching the #eclipse at the dog park #bliss,False,False,False,False,True,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03460,never had a dull moment with u guys 💕,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-01551,Shoutout to all the pubescent girls  who won't have to go through the tweeze your whole #eyebrows off phase. #socialmediasaves #bitter,True,False,False,False,False,False,False,False,True,False,False,test,twitter,True,True,False,False,False,False,False,False,True,True,False,False,0
2018-En-02953,It's now raining and I can hear thunder growl somewhere. Good day to read some more.,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03788,When coming up with banal text to add to things note that 'BE HAPPY' is a lot of god damn pressure!\n#depression #anxiety,False,False,False,True,False,False,False,True,True,False,False,test,twitter,False,False,False,False,True,True,False,False,True,True,False,False,0
2018-En-02774,@Harry_Styles Hi H how are you?Thankyou for always making me smile+being so genuinely kind!You deserve all the happiness in the world.67.801,False,False,False,False,True,True,True,False,False,False,True,test,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2018-En-01188,@help_dms___ So good lunch 😊,False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-01741,@RealHughJackman B E A utiful #smile \nalways keep smiling be happy &amp; remember me in your smiles,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03026,A shout out to all fellow #12Step-pers. You got this! #recovery  #clean,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03217,Am I in labor yet?? 😭😫 #miserable,True,False,True,False,False,False,False,True,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-02359,"And this, our life, exempt from public haunt, finds tongues in trees, books in the running brooks, sermons in stones, and good in everythin…",False,True,False,False,False,False,False,False,False,True,False,test,twitter,False,False,False,False,False,False,False,True,False,False,True,True,0
2018-En-00351,"Working at my kitchen table, with the 3D whirring next to me. Me working on some Facebook-stuff, the printer on a stimpack.  #bliss",False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02391,that one nigga off twitter on ,False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-01973,Great game of tennis this one 👌🏻👌🏻🎾 #nervous,False,False,False,True,True,False,False,False,False,False,False,test,twitter,False,False,False,False,True,True,True,True,False,False,False,False,0
2018-En-04042,@TuckerCarlson Was DonJr  target of #sting b/c #RobGoldstoneEmail has all conspiracy-crime elements? HRC knew b/c tied Trump2Russia by 6/16?,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-03785,"The more Russia stuff I watch, the more I think Clinton was setting Trump up for a legal attack after she was Prez. ",False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-02382,You ordered a baby but now you want the chef to take it back #CrownAndCollards 🤣,True,False,True,False,False,False,False,False,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-02956,@kellykelman01 You need Hampden stabilisers first 🤣,False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-00760,Happy birthday annie!!!!!!!!!!hope you have the most #best #beautiful #blessed #brilliant #balsamic #bighearted #birthday ever @anniecarney_,False,False,False,False,True,True,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00729,"@virginmedia Jalf of london has no internet tonight, what is going on?? #furious",True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-00614,"one of the crew talks of xer home planet, a massive sparkling world with immense moons",False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-03812,"'Don't throw it near her, she's like an octopus'\n\nI'll take that as a compliment? 🐙 #jaunty",False,False,False,False,True,False,True,False,False,False,True,test,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2018-En-02562,There is much in the world to make us #afraid. There is much more in our faith to make us #unafraid.,False,False,False,True,False,False,True,False,False,False,True,test,twitter,False,False,False,False,True,True,False,True,False,False,False,True,0
2018-En-00465,"@ShanderShow, love the Cuz, but he takes umbrage at people who are not all Eagled up.",False,True,True,False,False,False,False,False,False,False,False,test,twitter,False,False,True,True,False,False,False,True,False,False,False,False,0
2018-En-00523,#AmarnathYatra atck is not #terrorism it is #HinduHolocaust happening 4 last 1000 years @narendramodi can't solve this #AmarnathTerrorAttack,False,False,True,True,False,False,False,True,False,False,False,test,twitter,False,False,True,True,True,True,False,False,False,True,False,False,0
2018-En-02234,Ready to start my day after practising my daily #meditation.Today's focus was on #gratitude and there are so many things to be #grateful for,False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02349,Can't sleep.. been awake for hours! Still haven't come up with an answer.. #stressed #cantsleep #sotired ,False,False,False,True,False,False,False,True,True,False,False,test,twitter,False,False,False,False,True,True,False,False,True,True,False,False,0
2018-En-02332,Ok so that was completely flat!!!! Where's the chemistry? Montana &amp; Alex are like a plank of wood so DULL! #loveisland #boring #dull,True,False,True,False,False,False,False,True,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-01977,Easiest subversive way to #bully someone in the workplace or any relationship still sits at ignoring their questions or comments or answers,False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-02519,"I can't stop shaking my head. People are bullied everywhere, everyday, and it doesn't matter which race, gender or whatever they have.",True,False,True,True,False,False,False,False,True,False,False,test,twitter,True,True,True,True,True,True,False,False,True,True,False,False,0
2018-En-01999,@FitbitSupport I lost my Fitbit and I can't find it. #help #desperate #makesnosense #😡,True,False,True,False,False,False,False,False,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-03067,and fuck you if you get offended. I feel like,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-00046,@mmatches100 your limited palettes are hecking gorgeous im just staring endlessly at this in awe while tears run down my face,False,False,False,False,True,False,True,False,True,False,False,test,twitter,False,False,False,False,False,False,True,True,True,True,False,False,0
2018-En-00455,@dailytelegraph Maybe this was a test... to see if 100% of readers need interpreters - apparently they do #offended #rude #disgusted,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-04019,Are you #depressed? There is #hope. Keep going #forward and don't give up. There's always a reason to keep going - find it ,False,False,False,False,False,False,True,False,True,False,False,test,twitter,False,False,False,False,False,False,False,True,True,True,False,False,0
2018-En-03746,I just love being married to someone who knows everything. 😒#married #whatever #annoyed,True,False,True,False,True,True,False,False,True,False,False,test,twitter,True,True,True,True,False,False,True,True,True,True,False,False,0
2018-En-02856,NEW MUSIC FRIDAY: FIRST SINGLE OFF THE NEXT PROJECT. #untitled #mattrod #hiphop #boston #hartford #animosity #thesemycities,False,True,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-04349,"I just burst into tears bc a friend told another friend he would help him studying, he was so kind and wtf is wrong with me",False,False,False,True,False,False,False,False,True,False,False,test,twitter,False,False,False,False,True,True,False,False,True,True,False,False,0
